id,date_raw,upc,transfer_type,number,timestamp,operation_type,from_storage,to_storage,storage
6186,1/15/2026 2:56:5,000000000338,RECOUNT - Shelf,5,2026-01-15 02:56:05,COUNT,,Shelf,Shelf
6187,1/15/2026 2:56:19,000000000338,Cage -> Shelf,10,2026-01-15 02:56:19,TRANSFER,Cage,Shelf,Shelf
6188,1/15/2026 3:0:30,000000000307,Cage -> Shelf,1,2026-01-15 03:00:30,TRANSFER,Cage,Shelf,Shelf
6189,1/15/2026 3:1:5,000000000000,RECOUNT - Shelf,5,2026-01-15 03:01:05,COUNT,,Shelf,Shelf
6190,1/15/2026 3:1:51,000000000000,Cage -> Shelf,7,2026-01-15 03:01:51,TRANSFER,Cage,Shelf,Shelf
6191,1/15/2026 3:6:44,000000000116,Cage -> Other,1,2026-01-15 03:06:44,TAKEOUT,Cage,,Cage
6192,1/15/2026 3:12:53,000000000307,RECOUNT - Shelf,1,2026-01-15 03:12:53,COUNT,,Shelf,Shelf
6193,1/15/2026 3:13:44,000000000109,RECOUNT - Shelf,24,2026-01-15 03:13:44,COUNT,,Shelf,Shelf
6194,1/15/2026 3:14:36,000000000635,RECOUNT - Shelf,3,2026-01-15 03:14:36,COUNT,,Shelf,Shelf
6195,1/15/2026 15:53:16,000000000369,Other -> Shelf,1,2026-01-15 15:53:16,TRANSFER,Other,Shelf,Shelf
6196,1/15/2026 15:54:30,000000000338,Shelf -> Other,2,2026-01-15 15:54:30,TAKEOUT,Shelf,,Shelf
6197,1/15/2026 15:59:38,000000000369,Shelf -> Other,1,2026-01-15 15:59:38,TAKEOUT,Shelf,,Shelf
6198,1/15/2026 16:9:2,000000000017,Shelf -> Other,2,2026-01-15 16:09:02,TAKEOUT,Shelf,,Shelf
6199,1/15/2026 21:40:1,000000000550,Shelf -> Other,1,2026-01-15 21:40:01,TAKEOUT,Shelf,,Shelf
6200,1/17/2026 22:3:35,000000000376,Shelf -> Other,1,2026-01-17 22:03:35,TAKEOUT,Shelf,,Shelf
6201,1/17/2026 22:3:40,000000000345,Shelf -> Other,1,2026-01-17 22:03:40,TAKEOUT,Shelf,,Shelf
6202,1/17/2026 22:13:58,000000000024,Shelf -> Other,12,2026-01-17 22:13:58,TAKEOUT,Shelf,,Shelf
6203,1/17/2026 22:15:54,000000001090,Shelf -> Other,1,2026-01-17 22:15:54,TAKEOUT,Shelf,,Shelf
6204,1/17/2026 22:20:7,000000000567,Shelf -> Other,1,2026-01-17 22:20:07,TAKEOUT,Shelf,,Shelf
6205,1/17/2026 22:20:40,000000000574,Shelf -> Other,1,2026-01-17 22:20:40,TAKEOUT,Shelf,,Shelf
6206,1/18/2026 11:36:2,000000000055,Shelf -> Other,1,2026-01-18 11:36:02,TAKEOUT,Shelf,,Shelf
6207,1/18/2026 11:36:14,000000000017,Shelf -> Other,1,2026-01-18 11:36:14,TAKEOUT,Shelf,,Shelf
6208,1/19/2026 19:37:38,000000001090,Shelf -> Other,1,2026-01-19 19:37:38,TAKEOUT,Shelf,,Shelf
6209,1/19/2026 19:38:3,000000001144,Shelf -> Other,4,2026-01-19 19:38:03,TAKEOUT,Shelf,,Shelf
6210,1/20/2026 16:33:48,000000000369,Shelf -> Other,1,2026-01-20 16:33:48,TAKEOUT,Shelf,,Shelf
6211,1/20/2026 16:33:51,000000000338,Shelf -> Other,1,2026-01-20 16:33:51,TAKEOUT,Shelf,,Shelf
6212,1/20/2026 16:34:24,000000000345,Shelf -> Other,1,2026-01-20 16:34:24,TAKEOUT,Shelf,,Shelf
6213,1/21/2026 20:24:2,000000000369,Delivery -> Cage,50,2026-01-21 20:24:02,RESTOCK,,Cage,Cage
6214,1/21/2026 20:24:15,000000001151,Delivery -> Cage,14,2026-01-21 20:24:15,RESTOCK,,Cage,Cage
6215,1/21/2026 20:24:43,000000000550,Delivery -> Cage,10,2026-01-21 20:24:43,RESTOCK,,Cage,Cage
6216,1/21/2026 20:24:59,000000000239,Delivery -> Cage,2,2026-01-21 20:24:59,RESTOCK,,Cage,Cage
6217,1/21/2026 20:25:5,000000000246,Delivery -> Cage,3,2026-01-21 20:25:05,RESTOCK,,Cage,Cage
6218,1/21/2026 20:25:10,000000000253,Delivery -> Cage,2,2026-01-21 20:25:10,RESTOCK,,Cage,Cage
6219,1/21/2026 20:25:18,000000000284,Delivery -> Cage,2,2026-01-21 20:25:18,RESTOCK,,Cage,Cage
6220,1/21/2026 20:25:25,000000000291,Delivery -> Cage,2,2026-01-21 20:25:25,RESTOCK,,Cage,Cage
6221,1/21/2026 20:25:32,000000000307,Delivery -> Cage,4,2026-01-21 20:25:32,RESTOCK,,Cage,Cage
6222,1/21/2026 20:26:38,000000001151,Cage -> Shelf,2,2026-01-21 20:26:38,TRANSFER,Cage,Shelf,Shelf
6223,1/21/2026 20:27:40,000000001151,Shelf -> Cage,1,2026-01-21 20:27:40,TRANSFER,Shelf,Cage,Cage
6224,1/21/2026 20:29:20,000000000369,RECOUNT - Shelf,8,2026-01-21 20:29:20,COUNT,,Shelf,Shelf
6225,1/21/2026 20:30:6,000000000369,Cage -> Shelf,21,2026-01-21 20:30:06,TRANSFER,Cage,Shelf,Shelf
6226,1/21/2026 20:31:20,000000000550,Cage -> Shelf,3,2026-01-21 20:31:20,TRANSFER,Cage,Shelf,Shelf
6227,1/21/2026 20:32:45,000000000550,Cage -> Shelf,4,2026-01-21 20:32:45,TRANSFER,Cage,Shelf,Shelf
6228,1/21/2026 20:33:16,000000000574,Cage -> Shelf,1,2026-01-21 20:33:16,TRANSFER,Cage,Shelf,Shelf
6229,1/21/2026 20:33:21,000000000567,Cage -> Shelf,2,2026-01-21 20:33:21,TRANSFER,Cage,Shelf,Shelf
6230,1/21/2026 20:35:3,000000001090,Cage -> Shelf,5,2026-01-21 20:35:03,TRANSFER,Cage,Shelf,Shelf
6231,1/21/2026 20:37:57,000000000284,Cage -> Shelf,1,2026-01-21 20:37:57,TRANSFER,Cage,Shelf,Shelf
6232,1/21/2026 20:38:2,000000000307,Cage -> Shelf,1,2026-01-21 20:38:02,TRANSFER,Cage,Shelf,Shelf
6233,1/21/2026 20:45:40,000000000017,Cage -> Shelf,13,2026-01-21 20:45:40,TRANSFER,Cage,Shelf,Shelf
6234,1/21/2026 20:47:24,000000000086,Delivery -> Cage,15,2026-01-21 20:47:24,RESTOCK,,Cage,Cage
6235,1/23/2026 7:1:4,000000001090,Shelf -> Other,1,2026-01-23 07:01:04,TAKEOUT,Shelf,,Shelf
6236,1/23/2026 7:1:19,000000000369,Shelf -> Other,1,2026-01-23 07:01:19,TAKEOUT,Shelf,,Shelf
6237,1/23/2026 20:5:17,000000001120,Shelf -> Other,4,2026-01-23 20:05:17,TAKEOUT,Shelf,,Shelf
6238,1/23/2026 20:7:37,000000000369,Shelf -> Other,1,2026-01-23 20:07:37,TAKEOUT,Shelf,,Shelf
6239,1/23/2026 20:7:47,000000000338,Shelf -> Other,2,2026-01-23 20:07:47,TAKEOUT,Shelf,,Shelf
6240,1/23/2026 20:9:48,000000001090,Shelf -> Other,1,2026-01-23 20:09:48,TAKEOUT,Shelf,,Shelf
6241,1/24/2026 19:51:25,000000000567,Shelf -> Other,1,2026-01-24 19:51:25,TAKEOUT,Shelf,,Shelf
6242,1/24/2026 19:51:31,000000000338,Shelf -> Other,1,2026-01-24 19:51:31,TAKEOUT,Shelf,,Shelf
6243,1/24/2026 23:30:19,000000001151,Shelf -> Other,1,2026-01-24 23:30:19,TAKEOUT,Shelf,,Shelf
6244,1/25/2026 7:2:34,000000000253,Shelf -> Other,1,2026-01-25 07:02:34,TAKEOUT,Shelf,,Shelf
6245,1/25/2026 7:3:56,000000000307,Shelf -> Other,1,2026-01-25 07:03:56,TAKEOUT,Shelf,,Shelf
6246,1/25/2026 8:9:32,000000000338,Shelf -> Other,2,2026-01-25 08:09:32,TAKEOUT,Shelf,,Shelf
6247,1/25/2026 8:10:19,000000000970,Cage -> Other,5,2026-01-25 08:10:19,TAKEOUT,Cage,,Cage
6248,1/25/2026 23:33:29,000000000369,Shelf -> Other,1,2026-01-25 23:33:29,TAKEOUT,Shelf,,Shelf
6249,1/27/2026 18:14:1,000000000970,Cage -> Other,1,2026-01-27 18:14:01,TAKEOUT,Cage,,Cage
6250,1/27/2026 18:14:6,000000000864,Cage -> Other,1,2026-01-27 18:14:06,TAKEOUT,Cage,,Cage
6251,1/27/2026 21:29:41,000000001113,Shelf -> Other,9,2026-01-27 21:29:41,TAKEOUT,Shelf,,Shelf
6252,1/27/2026 21:29:47,000000000109,Shelf -> Other,5,2026-01-27 21:29:47,TAKEOUT,Shelf,,Shelf
6253,1/28/2026 19:49:1,000000000345,Shelf -> Other,4,2026-01-28 19:49:01,TAKEOUT,Shelf,,Shelf
6254,1/28/2026 19:49:15,000000000369,Shelf -> Other,8,2026-01-28 19:49:15,TAKEOUT,Shelf,,Shelf
6255,1/28/2026 19:49:22,000000000338,Shelf -> Other,8,2026-01-28 19:49:22,TAKEOUT,Shelf,,Shelf
6256,1/29/2026 21:8:1,000000000338,Cage -> Shelf,10,2026-01-29 21:08:01,TRANSFER,Cage,Shelf,Shelf
6257,1/31/2026 20:12:18,000000000574,Shelf -> Other,2,2026-01-31 20:12:18,TAKEOUT,Shelf,,Shelf
6258,1/31/2026 20:20:27,000000001045,Shelf -> Other,1,2026-01-31 20:20:27,TAKEOUT,Shelf,,Shelf
6259,2/1/2026 7:4:14,000000000369,Shelf -> Other,1,2026-02-01 07:04:14,TAKEOUT,Shelf,,Shelf
6260,2/1/2026 7:4:18,000000000338,Shelf -> Other,1,2026-02-01 07:04:18,TAKEOUT,Shelf,,Shelf
6261,2/1/2026 18:11:29,000000000369,Shelf -> Other,1,2026-02-01 18:11:29,TAKEOUT,Shelf,,Shelf
6262,2/1/2026 18:11:45,000000000338,Shelf -> Other,1,2026-02-01 18:11:45,TAKEOUT,Shelf,,Shelf
6263,2/2/2026 19:35:1,000000000338,Shelf -> Other,1,2026-02-02 19:35:01,TAKEOUT,Shelf,,Shelf
6264,2/2/2026 19:52:7,000000001045,Shelf -> Other,1,2026-02-02 19:52:07,TAKEOUT,Shelf,,Shelf
6265,2/2/2026 19:52:40,000000000062,Shelf -> Other,1,2026-02-02 19:52:40,TAKEOUT,Shelf,,Shelf
6266,2/2/2026 20:12:51,000000000345,Cage -> Shelf,3,2026-02-02 20:12:51,TRANSFER,Cage,Shelf,Shelf
6267,2/2/2026 20:14:6,000000001120,Cage -> Shelf,4,2026-02-02 20:14:06,TRANSFER,Cage,Shelf,Shelf
6268,2/2/2026 21:25:26,000000000345,Shelf -> Other,2,2026-02-02 21:25:26,TAKEOUT,Shelf,,Shelf
6269,2/2/2026 21:27:29,000000000376,Shelf -> Other,2,2026-02-02 21:27:29,TAKEOUT,Shelf,,Shelf
6270,2/3/2026 19:39:14,000000000000,Shelf -> Other,1,2026-02-03 19:39:14,TAKEOUT,Shelf,,Shelf
6271,2/3/2026 19:39:20,000000000024,Shelf -> Other,8,2026-02-03 19:39:20,TAKEOUT,Shelf,,Shelf
6272,2/3/2026 19:39:24,000000000062,Shelf -> Other,1,2026-02-03 19:39:24,TAKEOUT,Shelf,,Shelf
6273,2/3/2026 19:39:28,000000001090,Shelf -> Other,1,2026-02-03 19:39:28,TAKEOUT,Shelf,,Shelf
6274,2/3/2026 19:41:0,000000001120,Shelf -> Other,1,2026-02-03 19:41:00,TAKEOUT,Shelf,,Shelf
6275,2/4/2026 21:28:39,000000000369,Delivery -> Cage,50,2026-02-04 21:28:39,RESTOCK,,Cage,Cage
6276,2/4/2026 21:30:43,000000000369,Cage -> Shelf,10,2026-02-04 21:30:43,TRANSFER,Cage,Shelf,Shelf
6277,2/4/2026 21:31:40,000000000338,Cage -> Shelf,4,2026-02-04 21:31:40,TRANSFER,Cage,Shelf,Shelf
6278,2/4/2026 21:32:21,000000000376,RECOUNT - Shelf,7,2026-02-04 21:32:21,COUNT,,Shelf,Shelf
6279,2/4/2026 21:32:47,000000000376,Cage -> Shelf,3,2026-02-04 21:32:47,TRANSFER,Cage,Shelf,Shelf
6280,2/4/2026 21:34:51,000000000345,Cage -> Shelf,2,2026-02-04 21:34:51,TRANSFER,Cage,Shelf,Shelf
6281,2/4/2026 21:52:3,000000000345,Other -> Shelf,2,2026-02-04 21:52:03,TRANSFER,Other,Shelf,Shelf
6282,2/4/2026 21:52:18,000000000338,Other -> Shelf,1,2026-02-04 21:52:18,TRANSFER,Other,Shelf,Shelf
6283,2/5/2026 11:29:59,000000000741,Shelf -> Other,2,2026-02-05 11:29:59,TAKEOUT,Shelf,,Shelf
6284,2/5/2026 16:31:20,000000000567,Shelf -> Other,1,2026-02-05 16:31:20,TAKEOUT,Shelf,,Shelf
6285,2/5/2026 16:31:49,000000000550,Shelf -> Other,1,2026-02-05 16:31:49,TAKEOUT,Shelf,,Shelf
6286,2/5/2026 21:45:28,000000000550,Shelf -> Other,1,2026-02-05 21:45:28,TAKEOUT,Shelf,,Shelf
6287,2/5/2026 21:45:52,000000000338,Shelf -> Other,1,2026-02-05 21:45:52,TAKEOUT,Shelf,,Shelf
6288,2/6/2026 4:51:52,000000001090,Shelf -> Other,1,2026-02-06 04:51:52,TAKEOUT,Shelf,,Shelf
6289,2/6/2026 20:35:14,000000001137,Shelf -> Other,1,2026-02-06 20:35:14,TAKEOUT,Shelf,,Shelf
6290,2/7/2026 6:45:19,000000000338,Shelf -> Other,2,2026-02-07 06:45:19,TAKEOUT,Shelf,,Shelf
6291,2/7/2026 6:45:30,000000000017,Shelf -> Other,1,2026-02-07 06:45:30,TAKEOUT,Shelf,,Shelf
6292,2/8/2026 13:10:39,000000001090,Cage -> Shelf,4,2026-02-08 13:10:39,TRANSFER,Cage,Shelf,Shelf
6293,2/8/2026 14:41:20,000000001090,Shelf -> Other,2,2026-02-08 14:41:20,TAKEOUT,Shelf,,Shelf
6294,2/8/2026 14:50:31,000000000369,Shelf -> Other,1,2026-02-08 14:50:31,TAKEOUT,Shelf,,Shelf
6295,2/8/2026 15:1:15,000000001137,Shelf -> Other,1,2026-02-08 15:01:15,TAKEOUT,Shelf,,Shelf
6296,2/8/2026 15:38:20,000000000321,Shelf -> Other,6,2026-02-08 15:38:20,TAKEOUT,Shelf,,Shelf
6297,2/8/2026 15:44:3,000000000369,Shelf -> Other,2,2026-02-08 15:44:03,TAKEOUT,Shelf,,Shelf
6298,2/8/2026 15:52:46,000000001120,Shelf -> Other,1,2026-02-08 15:52:46,TAKEOUT,Shelf,,Shelf
6299,2/9/2026 17:10:42,000000000369,Shelf -> Other,2,2026-02-09 17:10:42,TAKEOUT,Shelf,,Shelf
6300,2/11/2026 3:23:22,000000000024,Shelf -> Other,10,2026-02-11 03:23:22,TAKEOUT,Shelf,,Shelf
6301,2/11/2026 3:23:31,000000000017,Shelf -> Other,5,2026-02-11 03:23:31,TAKEOUT,Shelf,,Shelf
6302,2/11/2026 3:23:57,000000000055,Shelf -> Other,2,2026-02-11 03:23:57,TAKEOUT,Shelf,,Shelf
6303,2/11/2026 3:24:2,000000000062,Shelf -> Other,1,2026-02-11 03:24:02,TAKEOUT,Shelf,,Shelf
6304,2/11/2026 3:24:6,000000000062,Shelf -> Other,1,2026-02-11 03:24:06,TAKEOUT,Shelf,,Shelf
6305,2/11/2026 4:4:52,000000001090,Shelf -> Other,1,2026-02-11 04:04:52,TAKEOUT,Shelf,,Shelf
6306,2/11/2026 4:5:5,000000000017,Shelf -> Other,2,2026-02-11 04:05:05,TAKEOUT,Shelf,,Shelf
6307,2/11/2026 4:38:32,000000000451,Shelf -> Other,1,2026-02-11 04:38:32,TAKEOUT,Shelf,,Shelf
6308,2/11/2026 4:38:37,000000000536,Shelf -> Other,1,2026-02-11 04:38:37,TAKEOUT,Shelf,,Shelf
6309,2/11/2026 4:38:54,000000000000,Shelf -> Other,1,2026-02-11 04:38:54,TAKEOUT,Shelf,,Shelf
6310,2/11/2026 4:40:20,000000000499,Shelf -> Other,1,2026-02-11 04:40:20,TAKEOUT,Shelf,,Shelf
6311,2/11/2026 11:17:31,000000000369,Shelf -> Other,1,2026-02-11 11:17:31,TAKEOUT,Shelf,,Shelf
6312,2/11/2026 15:3:27,000000000550,Shelf -> Other,1,2026-02-11 15:03:27,TAKEOUT,Shelf,,Shelf
6313,2/11/2026 15:33:26,000000000338,Shelf -> Other,1,2026-02-11 15:33:26,TAKEOUT,Shelf,,Shelf
6314,2/11/2026 21:24:23,000000001137,Cage -> Shelf,5,2026-02-11 21:24:23,TRANSFER,Cage,Shelf,Shelf
6315,2/11/2026 21:26:52,000000000741,Cage -> Shelf,5,2026-02-11 21:26:52,TRANSFER,Cage,Shelf,Shelf
6316,2/11/2026 21:30:32,000000000758,Cage -> Shelf,2,2026-02-11 21:30:32,TRANSFER,Cage,Shelf,Shelf
6317,2/11/2026 21:31:51,000000000758,RECOUNT - Shelf,3,2026-02-11 21:31:51,COUNT,,Shelf,Shelf
6318,2/11/2026 21:33:12,000000000062,Cage -> Shelf,12,2026-02-11 21:33:12,TRANSFER,Cage,Shelf,Shelf
6319,2/11/2026 21:34:53,000000000451,Cage -> Shelf,2,2026-02-11 21:34:53,TRANSFER,Cage,Shelf,Shelf
6320,2/11/2026 21:35:3,000000000536,Cage -> Other,1,2026-02-11 21:35:03,TAKEOUT,Cage,,Cage
6321,2/11/2026 21:36:26,000000000321,RECOUNT - Shelf,13,2026-02-11 21:36:26,COUNT,,Shelf,Shelf
6322,2/11/2026 21:39:57,000000000550,RECOUNT - Shelf,8,2026-02-11 21:39:57,COUNT,,Shelf,Shelf
6323,2/11/2026 21:40:9,000000000550,Cage -> Shelf,4,2026-02-11 21:40:09,TRANSFER,Cage,Shelf,Shelf
6324,2/11/2026 21:41:24,000000000567,RECOUNT - Shelf,3,2026-02-11 21:41:24,COUNT,,Shelf,Shelf
6325,2/11/2026 21:41:29,000000000574,RECOUNT - Shelf,2,2026-02-11 21:41:29,COUNT,,Shelf,Shelf
6326,2/11/2026 21:41:34,000000001090,RECOUNT - Shelf,3,2026-02-11 21:41:34,COUNT,,Shelf,Shelf
6327,2/11/2026 21:41:48,000000000567,Cage -> Shelf,5,2026-02-11 21:41:48,TRANSFER,Cage,Shelf,Shelf
6328,2/11/2026 21:43:40,000000000574,Cage -> Shelf,4,2026-02-11 21:43:40,TRANSFER,Cage,Shelf,Shelf
6329,2/11/2026 21:45:3,000000000116,RECOUNT - Shelf,1,2026-02-11 21:45:03,COUNT,,Shelf,Shelf
6330,2/11/2026 21:45:13,000000000116,RECOUNT - Cage,13,2026-02-11 21:45:13,COUNT,,Cage,Cage
6331,2/11/2026 21:46:21,000000001090,RECOUNT - Shelf,3,2026-02-11 21:46:21,COUNT,,Shelf,Shelf
6332,2/11/2026 21:46:53,000000001090,Cage -> Shelf,5,2026-02-11 21:46:53,TRANSFER,Cage,Shelf,Shelf
6333,2/12/2026 17:17:53,000000000338,Cage -> Shelf,1,2026-02-12 17:17:53,TRANSFER,Cage,Shelf,Shelf
6334,2/13/2026 9:43:1,000000000369,Cage -> Shelf,1,2026-02-13 09:43:01,TRANSFER,Cage,Shelf,Shelf
6335,2/13/2026 16:1:35,000000000383,Cage -> Shelf,1,2026-02-13 16:01:35,TRANSFER,Cage,Shelf,Shelf
6336,2/13/2026 16:2:55,000000000338,Shelf -> Other,1,2026-02-13 16:02:55,TAKEOUT,Shelf,,Shelf
6337,2/13/2026 21:42:5,000000000024,Shelf -> Other,10,2026-02-13 21:42:05,TAKEOUT,Shelf,,Shelf
6338,2/13/2026 21:42:14,000000000017,Shelf -> Other,2,2026-02-13 21:42:14,TAKEOUT,Shelf,,Shelf
6339,2/13/2026 21:42:19,000000000000,Shelf -> Other,1,2026-02-13 21:42:19,TAKEOUT,Shelf,,Shelf
6340,2/13/2026 21:42:32,000000000062,Shelf -> Other,2,2026-02-13 21:42:32,TAKEOUT,Shelf,,Shelf
6341,2/14/2026 20:47:49,000000000567,Shelf -> Other,1,2026-02-14 20:47:49,TAKEOUT,Shelf,,Shelf
6342,2/14/2026 20:48:27,000000000543,Shelf -> Other,1,2026-02-14 20:48:27,TAKEOUT,Shelf,,Shelf
6343,2/14/2026 21:43:22,000000000543,Shelf -> Other,1,2026-02-14 21:43:22,TAKEOUT,Shelf,,Shelf
6344,2/16/2026 1:5:48,000000000338,Shelf -> Other,1,2026-02-16 01:05:48,TAKEOUT,Shelf,,Shelf
6345,2/16/2026 1:5:53,000000000062,Shelf -> Other,1,2026-02-16 01:05:53,TAKEOUT,Shelf,,Shelf
6346,2/16/2026 12:44:17,000000000116,Shelf -> Other,1,2026-02-16 12:44:17,TAKEOUT,Shelf,,Shelf
6347,2/16/2026 19:39:37,000000000369,Shelf -> Other,2,2026-02-16 19:39:37,TAKEOUT,Shelf,,Shelf
6348,2/16/2026 19:40:21,000000000024,Shelf -> Other,3,2026-02-16 19:40:21,TAKEOUT,Shelf,,Shelf
6349,2/17/2026 16:4:55,000000000567,Shelf -> Other,1,2026-02-17 16:04:55,TAKEOUT,Shelf,,Shelf
6350,2/17/2026 16:5:15,000000000345,Shelf -> Other,1,2026-02-17 16:05:15,TAKEOUT,Shelf,,Shelf
6351,2/17/2026 16:5:48,000000000376,Shelf -> Other,1,2026-02-17 16:05:48,TAKEOUT,Shelf,,Shelf
6352,2/18/2026 9:46:4,000000000024,Shelf -> Other,1,2026-02-18 09:46:04,TAKEOUT,Shelf,,Shelf
6353,2/18/2026 22:2:59,000000001090,Delivery -> Cage,10,2026-02-18 22:02:59,RESTOCK,,Cage,Cage
6354,2/18/2026 22:3:13,000000000567,Delivery -> Cage,10,2026-02-18 22:03:13,RESTOCK,,Cage,Cage
6355,2/18/2026 22:3:18,000000000550,Delivery -> Cage,10,2026-02-18 22:03:18,RESTOCK,,Cage,Cage
6356,2/18/2026 22:6:30,000000000758,Delivery -> Cage,10,2026-02-18 22:06:30,RESTOCK,,Cage,Cage
6357,2/18/2026 22:7:30,000000000338,RECOUNT - Shelf,6,2026-02-18 22:07:30,COUNT,,Shelf,Shelf
6358,2/18/2026 22:7:51,000000000369,RECOUNT - Shelf,16,2026-02-18 22:07:51,COUNT,,Shelf,Shelf
6359,2/18/2026 22:9:23,000000000376,RECOUNT - Shelf,10,2026-02-18 22:09:23,COUNT,,Shelf,Shelf
6360,2/18/2026 22:11:17,000000000024,RECOUNT - Shelf,13,2026-02-18 22:11:17,COUNT,,Shelf,Shelf
6361,2/18/2026 22:13:21,000000000017,RECOUNT - Shelf,10,2026-02-18 22:13:21,COUNT,,Shelf,Shelf
6362,2/18/2026 22:13:56,000000000000,RECOUNT - Shelf,9,2026-02-18 22:13:56,COUNT,,Shelf,Shelf
6363,2/18/2026 22:15:6,000000000062,RECOUNT - Shelf,16,2026-02-18 22:15:06,COUNT,,Shelf,Shelf
6364,2/18/2026 22:16:16,000000000253,RECOUNT - Shelf,2,2026-02-18 22:16:16,COUNT,,Shelf,Shelf
6365,2/18/2026 22:16:42,000000000307,RECOUNT - Shelf,1,2026-02-18 22:16:42,COUNT,,Shelf,Shelf
6366,2/18/2026 22:16:50,000000000307,Cage -> Shelf,1,2026-02-18 22:16:50,TRANSFER,Cage,Shelf,Shelf
6367,2/18/2026 22:17:2,000000000062,Cage -> Shelf,12,2026-02-18 22:17:02,TRANSFER,Cage,Shelf,Shelf
6368,2/18/2026 22:17:15,000000000000,Cage -> Shelf,6,2026-02-18 22:17:15,TRANSFER,Cage,Shelf,Shelf
6369,2/18/2026 22:17:37,000000000017,Cage -> Shelf,12,2026-02-18 22:17:37,TRANSFER,Cage,Shelf,Shelf
6370,2/18/2026 22:18:11,000000000024,Cage -> Shelf,55,2026-02-18 22:18:11,TRANSFER,Cage,Shelf,Shelf
6371,2/18/2026 22:18:22,000000000055,Cage -> Shelf,12,2026-02-18 22:18:22,TRANSFER,Cage,Shelf,Shelf
6372,2/18/2026 22:18:31,000000000369,Cage -> Shelf,6,2026-02-18 22:18:31,TRANSFER,Cage,Shelf,Shelf
6373,2/18/2026 22:18:36,000000000338,Cage -> Shelf,5,2026-02-18 22:18:36,TRANSFER,Cage,Shelf,Shelf
6374,2/18/2026 22:18:45,000000000536,RECOUNT - Shelf,2,2026-02-18 22:18:45,COUNT,,Shelf,Shelf
6375,2/18/2026 22:18:54,000000000536,Cage -> Shelf,2,2026-02-18 22:18:54,TRANSFER,Cage,Shelf,Shelf
6376,2/18/2026 22:19:19,000000001120,RECOUNT - Shelf,8,2026-02-18 22:19:19,COUNT,,Shelf,Shelf
6377,2/18/2026 22:19:35,000000001137,RECOUNT - Shelf,9,2026-02-18 22:19:35,COUNT,,Shelf,Shelf
6378,2/18/2026 22:20:7,000000000116,Cage -> Shelf,1,2026-02-18 22:20:07,TRANSFER,Cage,Shelf,Shelf
6379,2/18/2026 22:20:57,000000001113,Shelf -> Other,6,2026-02-18 22:20:57,TAKEOUT,Shelf,,Shelf
6380,2/19/2026 20:52:28,000000000499,Cage -> Other,3,2026-02-19 20:52:28,TAKEOUT,Cage,,Cage
6381,2/19/2026 23:46:46,000000000550,Shelf -> Other,1,2026-02-19 23:46:46,TAKEOUT,Shelf,,Shelf
6382,2/20/2026 14:9:5,000000000567,Shelf -> Other,3,2026-02-20 14:09:05,TAKEOUT,Shelf,,Shelf
6383,2/20/2026 21:28:47,000000000338,Shelf -> Other,2,2026-02-20 21:28:47,TAKEOUT,Shelf,,Shelf
6384,2/20/2026 21:35:1,000000000017,Shelf -> Other,4,2026-02-20 21:35:01,TAKEOUT,Shelf,,Shelf
6385,2/20/2026 21:37:2,000000001090,Shelf -> Other,1,2026-02-20 21:37:02,TAKEOUT,Shelf,,Shelf
6386,2/21/2026 21:36:15,000000000369,Shelf -> Other,1,2026-02-21 21:36:15,TAKEOUT,Shelf,,Shelf
6387,2/21/2026 22:16:47,000000000574,Shelf -> Other,1,2026-02-21 22:16:47,TAKEOUT,Shelf,,Shelf
6388,2/23/2026 11:33:30,000000000338,Shelf -> Other,1,2026-02-23 11:33:30,TAKEOUT,Shelf,,Shelf
6389,2/23/2026 11:33:48,000000000567,Shelf -> Other,1,2026-02-23 11:33:48,TAKEOUT,Shelf,,Shelf
6390,2/23/2026 11:38:52,000000000406,Other -> Shelf,1,2026-02-23 11:38:52,TRANSFER,Other,Shelf,Shelf
6391,2/23/2026 11:38:59,000000000017,Other -> Shelf,3,2026-02-23 11:38:59,TRANSFER,Other,Shelf,Shelf
6392,2/23/2026 11:39:46,000000000284,Other -> Shelf,1,2026-02-23 11:39:46,TRANSFER,Other,Shelf,Shelf
6393,2/23/2026 11:40:25,000000000345,Other -> Shelf,3,2026-02-23 11:40:25,TRANSFER,Other,Shelf,Shelf
6394,2/23/2026 11:40:40,000000000369,Other -> Shelf,1,2026-02-23 11:40:40,TRANSFER,Other,Shelf,Shelf
6395,2/23/2026 11:40:49,000000000376,Other -> Shelf,3,2026-02-23 11:40:49,TRANSFER,Other,Shelf,Shelf
6396,2/23/2026 11:41:55,000000000475,Other -> Shelf,1,2026-02-23 11:41:55,TRANSFER,Other,Shelf,Shelf
6397,2/24/2026 18:41:40,000000000338,Shelf -> Other,2,2026-02-24 18:41:40,TAKEOUT,Shelf,,Shelf
6398,2/26/2026 13:48:41,000000001120,Shelf -> Other,1,2026-02-26 13:48:41,TAKEOUT,Shelf,,Shelf
6399,2/26/2026 22:55:21,000000000338,RECOUNT - Shelf,6,2026-02-26 22:55:21,COUNT,,Shelf,Shelf
6400,2/26/2026 22:55:28,000000000567,RECOUNT - Shelf,2,2026-02-26 22:55:28,COUNT,,Shelf,Shelf
6401,2/26/2026 22:56:11,000000000338,Cage -> Shelf,8,2026-02-26 22:56:11,TRANSFER,Cage,Shelf,Shelf
